"id","place_id","name","address","phone_number","latitude","longitude","first_photo_url","map_url","website","uploadDate","image","writer","category_id"
"1308","ChIJvwEiKR7mIDERD2nQ66A9a3M","ภูนาคำ รีสอร์ท","461, ตำบล ด่านซ้าย อำเภอด่านซ้าย เลย 42120 ประเทศไทย","063 851 2555","17.2806797","101.1620559","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJar04_1g4Ul_tOig52w1Ox6VNirbnAascNzHpN1_Sy9faBvIbmpiXUzgcK6m_vUoI9MEmo1JxEYTywBuevdl8CwHgeVo1BHDN6krwC3EaRcM3pDCGqIw2oQHeF4S8dcqivFyte-hjGOWD1XGNOhK2JWWXqzUJJ21l5bejZ7_EbYsDw&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=ภูนาคำ รีสอร์ท","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","55"
"1309","ChIJIRgOalXpIDERh2glqrpn074","พูเพียงพอ ดา อาเต้ รีสอร์ท","388 ตำบล ด่านซ้าย อำเภอด่านซ้าย เลย 42120 ประเทศไทย","081 917 5806","17.2838238","101.1427828","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaER3u452cAvAKLG6lteOTODGlm28i57ts6KFGy7q6r_8Z7kpFxi5SsvIomJEeT6oDB0wUgJGhGs-Ycf0DU9QSzP9urveN2msKjuVdd6hGxVntjqILtzxlP1Vu4DwC7TcEcF-_OszbjBvL_MiySIDI-mxdbEpBsBPKFV8hbmnLffyjn&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=พูเพียงพอ ดา อาเต้ รีสอร์ท","https://miguelrecommends.com/phuuephiiyngph-daa-aaet-riis-rth-thailand","2024-03-21","ไม่มีข้อมูล","admin","55"
"1310","ChIJ-QlED2Z4ITERf6XjCn5GVkA","เดอะ ครีก วิลล่า The creek villa ที่พัก ร้านอาหาร คาเฟ่ และของฝาก","434 ม .2, ตำบล ห้วยส้ม อำเภอ ภูกระดึง Loei 42180 ประเทศไทย","094 405 8787","16.9592479","101.9236422","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYNeg-li_BAxqxY5dVO8G-1nqMH-aweaCXSpTxrgxkAO6iU8GBZM_NL4CUBlYiZ2mAzZSWjnpadiMOGkEecnKZ8NO52AwfRtqlIspOCEReDtovSA1vM01FAsNe8FNVSY016yqSMgKppR5-c4DdR3bjDU0qSJmvWZI9TuscfNCALZpNf&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=เดอะ ครีก วิลล่า The creek villa ที่พัก ร้านอาหาร คาเฟ่ และของฝาก","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","55"
"1311","ChIJaS3YZHDIJjERLfd6Rb0qZBU","นอนนับดาว ริมภู รีสอร์ท (Norn-Nab-Dao RimPhu Resort)","517/17 หมู่2 ต.เชียงคาน อ.เชียงคาน, เชียงคาน, อำเภอ เชียงคาน Loei 42110 ประเทศไทย","089 883 2516","17.875509","101.673434","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbE-y5vDC3gKQ3m4qConRJpiaI05R9tE15DOgqfivJir4N1xC_xfZtk_FnzB237cNsxy9PltXB1m0Heq6R1b1lJdjQamWoEuz_oUI_bTvgZJJz7ou5Pgrnq6xwFNz3XZSIytc1xo8LeCzvCw9X8S8x9VTBISyxGRg5r1QMix6hvQIgT&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=นอนนับดาว ริมภู รีสอร์ท (Norn-Nab-Dao RimPhu Resort)","http://www.norn-nab-dao.com/","2024-03-21","ไม่มีข้อมูล","admin","55"
"1312","ChIJMT2lfJLHJjERKakttiS5VLs","Chill Pill Hostel","211 ตำบล เชียงคาน อำเภอ เชียงคาน เลย 42110 ประเทศไทย","089 394 0839","17.8947369","101.6564375","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYE8bPOgCxdQ1dKCx53q6D7hjXSbaHL-gRl3KrKpdECdVYZAgz_6qftkVsLq0fxnGPChBWGiZEx7GjqZKOnOM42Fhr9zyL3dlkaJcehaUO6_cGeZ80JvrovdqFdFCI1Ha663HvSZMCkg6tkH3OOzyZ47JZfMkUhjA8NKb2u31OQSnV9&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Chill Pill Hostel","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","55"
"1313","ChIJfZCmHthvITERi6BtoBuvfgo","กองทองรีสอร์ท","119 ม.2 อ.หนองหิน จ.เลย กองทองรีสอร์ท 119 ถ. มะลิวรรณ. ม.2 อ.หนองหิน จ.เลย หนองหิน อำเภอ หนองหิน เลย 42190 ประเทศไทย","064 789 0629","17.129549","101.8554","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZyhhSmEvBVK7FIJnSJfmaCL-h8wJabuh0K99J-nCajLeLt79nd3VyYf7Tyt15ioRPdvjkNVJ8NjfLNEKgkGpOd2SHVlWKGU0jHZTkKB_l6_LXXHpEkvlqDf98U-7jb2d5nCbZpAR4-RVN8-QG21_BRblOGJMcvBdKlYZWXyM6Vuijg&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=กองทองรีสอร์ท","https://m.facebook.com/khongtongresort/?locale2=th_TH","2024-03-21","ไม่มีข้อมูล","admin","55"
"1314","ChIJj1juiTdIITERV1tohiLy_sU","โรงแรม ณ เลย บูทีค รีสอร์ท","399 Moo 9 Loei-Chiangkhan Rd เมือง, ตำบล เมือง เมือง, เลย 42000 ประเทศไทย","ไม่ทราบ","17.5436128","101.7277909","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYpMpgVk0AM_gxH7C48qxOfCyrpaMbYMUSoKrSlgaGcLFz_7cSj1aXwcomggCpCuIBl0zHSr4oZAcdxF7Wx_7X-FMbyp6R-_tUVVefjwufVExzTuwJq6MDllLMFLbuzK-banvyUBRWw_FBr7TxI8hLzShCMlulhqpDXB4yCbMiOBdzt&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=โรงแรม ณ เลย บูทีค รีสอร์ท","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","55"
"1315","ChIJ_ZSPU8HHJjERkKre1l1e58s","The Camp Chiangkhan","172 7 ตำบล เชียงคาน อำเภอ เชียงคาน เลย 42110 ประเทศไทย","095 727 4555","17.8917868","101.6379103","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbD4kbjp0gzlrUqqxbTcAC_ubF3GI_kW54qO_0PIFOo1EUjwa74K3X-V69F3r2N23pjPOfWS0T3zJi69DyiA_0ih7lhfCezthDZ9ZP3Zllh0QW9n483-ElVBCfdmrdbjpi15-V9LdZ470_uU7u2_TNo-NN4vZICiYYngekJAGL9dodT&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=The Camp Chiangkhan","https://www.thecampchiangkhan.com/","2024-03-21","ไม่มีข้อมูล","admin","55"
"1316","ChIJc0p0HlDvIDER74Jfq-IJoB8","ด่านซ้ายรีสอร์ท","391 หมู่3, ตำบลด่านซ้าย อำเภอ จังหวัดเลยด่านซ้าย, 42120 74FW+8FV ตำบล ด่านซ้าย อำเภอด่านซ้าย เลย 42120 ประเทศไทย","089 277 1251","17.2734007","101.1509036","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaXhWC8gpsRLJOjn7fzuXvK5SsZVphNcIs0NIpN3qxj_jEYW4TaZtbWgAWuYEG-1j6Tvh8jM7WWFtYt8d-wVpA-or7Ng2CBVgGKDgUcIEM3Yg5OXDs5sMUAezeAAbK-cDVOY9GiUH63zQG7Wg6GxSWCcVIBnJHDXCZv_BWges5s-e00&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=ด่านซ้ายรีสอร์ท","http://www.dansairesort.com/","2024-03-21","ไม่มีข้อมูล","admin","55"
"1317","ChIJ0_Alw8ZJITERW54Ll713npg","บ้านฟ้าดาว แฟมิลี่รีสอร์ท","143 หมู่ 8 บ้านหนองมะผาง ต.นาอ้อ ตำบล นาอ้อ อำเภอเมืองเลย เลย 42100 ประเทศไทย","081 871 9371","17.571497","101.726","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJar4snqq5bCbSCckxmf2Lp1qk00N3sBfYHSxu9WQ121noofUpV-dobwAfK8O-7AtjHwrqe9naNjm5K6UIWJsJ458Pvths5daX_2pwJ54gnBZ1X8kEwA0-VEKIQlXuZfUqzE7FZaX25izDb9Su2xLreMfWD7vcGqr8y1mytLYqqG_NUg&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=บ้านฟ้าดาว แฟมิลี่รีสอร์ท","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","55"
"1318","ChIJz_snZ7HYIDERcni5Sx9ucMU","ริมเขา ที่พัก 24 ชม.","ตำบล หนองบัว อำเภอ ภูเรือ เลย 42160 ประเทศไทย","095 849 4858","17.444989","101.327682","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYvox-6KH9u_QIz664OMk0s9Bf-z29JoQMpOfPiQMqm6zwH9Fn-av3CMdY6yasZSfRW-9pIgFQN2-4fyin8c7pWv-xuCG3exfx9FDQdZ1yWkYV_rcW2QQLPiC0e2yLQCabqaA23h9LFK6HGDy0yO_waTgfoc1fZ7V9XzhUVDQeQ1tP4&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=ริมเขา ที่พัก 24 ชม.","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","55"
"1319","ChIJKTyUvEMnITER1VM_tFrI274","ทองฮักเฮ้าส์รีสอร์ท แอนด์โฮมสเตย์, Thonghug House Resort and Homestay","417 ต. หนองบัว อำเภอ ภูเรือ เลย 42160 ประเทศไทย","095 659 5926","17.4562335","101.3581235","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbVtbzuXLyBAC-GE9YeFYFFNviw80KZmtnNp-JpsIjRaNGIzBrTLYWRAF9XJ8MWnVV0qd2Bl4eFQV6rJ0OPJo_pfpx2EW6aGFURNWl8K7XrStuSBZX15qOACHyHP0Oi_9__7EQAiK2TuXWrF11rff_rWXcrolo-A1-s07jbYaLaChSk&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=ทองฮักเฮ้าส์รีสอร์ท แอนด์โฮมสเตย์, Thonghug House Resort and Homestay","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","55"
"1320","ChIJ7WR-LhxqITERs-qc_KH0klk","สกุลปลั่งรีสอร์ท","ตำบล ศรีสงคราม อำเภอวังสะพุง เลย 42130 ประเทศไทย","099 071 9937","17.3014762","101.7947728","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaSlwkW3taX9dQ3EKy1IeTwvQHzm9mH3rsDQCH4Azw07vQAmSDz92D6AwPehLb8OW3baK1RiI4w9mT4QmHiIpeGz51s_Z9MKxWZ10GH9Qaq4fDWIYow1AKiHEEuXiCz7Pjp5JaYYqBmU187FJggHVBtOMJcz1r18Dh4J8i5oKL8T6Gv&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=สกุลปลั่งรีสอร์ท","http://www.sakolplung-resort.com/","2024-03-21","ไม่มีข้อมูล","admin","55"
"1321","ChIJ3UyFgNGcITER3SqTL6hAIS8","ภูกระดึงเกสท์เฮ้าส์","บ้านเลขที่ 99 หมู่ 11 บ้าน ตำบล ภูกระดึง อำเภอ ภูกระดึง เลย 42180 ประเทศไทย","062 496 8771","16.886184","101.8830081","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbalmRch0qcyIq2mMv0GZbGvqFRBjtfP_bfnMVaKEe92XDft55nL0cKcU7c-Jnk260hB_vCn4YZXe0iW5bfLKe6pwSMrgfyGbEcQ-jsUC4LwmrmtEF_MMN6yZT2d4Fbl84qj9IGj5ovtfJCO5rogS1LYfKflJRqSIgHoY6xN0Yshin6&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=ภูกระดึงเกสท์เฮ้าส์","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","55"
"1322","ChIJ6U165TjHJjERDMCQgnd0nzQ","Mekong Cottage Chiang Khan แม่โขงคอทเทจ เชียงคาน","415 1, ตำบล เชียงคาน อำเภอ เชียงคาน เลย 42110 ประเทศไทย","089 517 8543","17.8917089","101.6358656","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJb6LE4umcLrnObeyhvt0l9owKFc0kojz4_xbRidwVpNoP5w8zPmr6gSFKgRkbvaxX6-nuzyZBRnV_NkVtqF2kR8_v3SDARxcgHB8IvUs8pr3HPKS_RTq3JNFWuEcQ1EtGMFfngVp9fnkjNyCaO_B9uKWpS4L8ScnkQtBkBgk3HnAMaZ&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Mekong Cottage Chiang Khan แม่โขงคอทเทจ เชียงคาน","https://www.facebook.com/MekongCottage","2024-03-21","ไม่มีข้อมูล","admin","55"
"1323","ChIJeZDIFmNdITERJ1UVM2l14Aw","บ้านสวนสุมาลี รีสอร์ท (วังสะพุง)","ตำบล ผาอินทร์แปลง อำเภอ เอราวัณ เลย 42130 ประเทศไทย","081 799 7626","17.3147608","101.9216361","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJarbu00k2r6YOXdYq_j2G32YL-MkNzDlTjttY3HrCA5EccpmI9LLnzxLdpMGjoz6TwCa0L0ezZjwr3jOYnj-4fIXGbqHznUoEfPoX1gwgDyCBV9LxWKQP51HeC3Y5zeFe1JbMZkM2LdYr8cDvTbq_MHKd9pkW2gM3NYBvjVmmo2Xa2Y&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=บ้านสวนสุมาลี รีสอร์ท (วังสะพุง)","https://m.facebook.com/profile.php?id=659040550815623","2024-03-21","ไม่มีข้อมูล","admin","55"
"1324","ChIJLUwL5n0nITERilaJN3GX4qw","ภูน้ำค้างรีสอร์ท ที่พักภูเรือ","118 หมู่ที่ 7 ภูน้ำค้างรีสอร์ท หนองบัว ตำบล หนองบัว อำเภอ ภูเรือ เลย 42160 ประเทศไทย","098 173 3382","17.4580552","101.3581011","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJY9566TZkFbR33PxhQ_6C-9WEbC0cTUoS5v61vUtEQ8uDXplw_hZLd_HtIpScu45Y8Uboq79QqjJu8v7PViGh6JtScxee3gJZRYoILZlU4n3D2shtC-tH7NLRSWL0wmC5-2d0JcQAiOwsgf8nSZ6_bTiyqSkuT_4II3tFynbcyvogZ7&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=ภูน้ำค้างรีสอร์ท ที่พักภูเรือ","https://resort-hotel-2583.business.site/","2024-03-21","ไม่มีข้อมูล","admin","55"
"1325","ChIJaTEWWuKl2jARVMgjgr6kJ4k","กรีนเมาส์เท่นรีสอร์ท","45/1 ถนน ชำนาญสถิตย์ ตำบล จองคำ อำเภอเมืองแม่ฮ่องสอน แม่ฮ่องสอน 58000 ประเทศไทย","063 123 3998","19.2969105","97.9733454","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYOwYBksD_Uii_rL6uKIY3L25WbL17nMDCB60mooLbqP7ZgdFQVo_1_LZczFXcdI5tacNy4odSZhOgQ6EmZYkSYnCfXDhkpZ-RQW6eR_e9m0dSgvGETjR_SlKIUKUh9t9RffKiQ2MpVA6RrF1LZcJNHlb1Qfmp9W4TL-5kQcI7dO6JE&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=กรีนเมาส์เท่นรีสอร์ท","http://www.facebook.com/GreenMountainResort/","2024-03-21","ไม่มีข้อมูล","admin","55"
"1326","ChIJCUcf2M_HJjERhBva9lUjJaA","Navy House","ตำบล เชียงคาน อำเภอ เชียงคาน เลย 42110 ประเทศไทย","087 988 9271","17.896717","101.67056","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYDLegg34o0_vFgBmjUICHOE38y2kAP3eH6uMVv71h3iGX9y_YCkQj9T2V_y29IKmXs3BR438HMmkm85853koRWD6i-5ZauXBd5Mcdcpg0eKTdcvEJIeYVmJGDUAJf5Ah3_8Rhhr2Dnbh--uMFV3qpH67mI6DuoU3k2KJtfWNfVjPKF&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Navy House","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","55"
"1327","ChIJeZAcDH5CPTERH0pCsrFPol4","イーサーン ペラジム パーク","151 Moo 6, Nong Hai, ตำบล โพธิ์ทอง อำเภอ โพนทอง ร้อยเอ็ด 45110 ประเทศไทย","083 421 1070","16.3068501","103.9086457","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYHR6SvFglxeG8ayXlOWqpNnB0tZFf3i-swuKM5kgvsYA4OMERsbUxmZBR5WFn478Pa0Pj_mUWT9LncUa-hYXh8NlB1KD-jrCBAV66vPvJfaa0uGB4LJRzRtTahAzdeDQCAyCaVKn9JWTWoYX7vsSGm3baY7yjws0SmFrLr23AXl5S_&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=イーサーン ペラジム パーク","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","48"
"1328","ChIJh3cgYWv-FzERQUVjQJJvNVw","โรงแรมเดอะทริปเปิ้ลวี","ตำบลเหนือเมือง อำเภอเมืองร้อยเอ็ด ร้อยเอ็ด 45000 ประเทศไทย","ไม่ทราบ","16.0696198","103.6187376","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZF0VSwouOZjCeRCX95hVgog9FRRzqvHrhBHZam9EOBDL1nm07rLQ5eWtvpSPULa_ALDFvqurKlkmvfzq3oDgBfxvgE08-ZM1oEDnCMi2ufOSKLHHJkDGdRL0B3HMgydv5WfTGCABo3zrnN8S8GOGaXF7FM6F0MVEb3NjBVQO9EYtyJ&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=โรงแรมเดอะทริปเปิ้ลวี","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","48"
"1329","ChIJFZcc4QH9FzERRQqR-onhPOo","โรงแรมเทียนชัยร้อยเอ็ด","2MVP+MPF ตำบลเหนือเมือง อำเภอเมืองร้อยเอ็ด ร้อยเอ็ด 45000 ประเทศไทย","099 486 4111","16.0441834","103.6868114","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaFq8lI7Lm_O1-cCvZSQhMlv5orGCc-2DwoHCaLDQbXqd3VOwaM68dNAJETqBFGPsdXgXwRy9TmFZytlGYQbCx0sO8XDhPMaRFguiYjPNvHWZceWZuUi7X7IVBPA49eNk39D3RarKWTO4SuIJdiLne9BOYvJdZuJfsAozVxE-4KYPiG&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=โรงแรมเทียนชัยร้อยเอ็ด","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","48"
"1330","ChIJqy9HRpP3FzERIynT9KB51Rc","อิ่มเอมรีสอร์ท","275 หมู่ 2 ตำบล หัวช้าง อำเภอ จตุรพักตรพิมาน ร้อยเอ็ด 45180 ประเทศไทย","080 571 3624","15.8504552","103.5665256","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYA-tYHnDxhCZ8RmJ4nZ9aVlJwD7nBNOFTOyZkCePpANSo11U-36L4VxOoEXeK_uBJ7YPndl6yQORSLEEhjloTaNm8HJEDg_jNbBWYjsJTs_-yothKKwfdS0qWqdxddnsivfgozIRR_OeAFOOa2pchNDeWV3FFW0rA0o7XgxqHwmEuE&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=อิ่มเอมรีสอร์ท","https://m.facebook.com/chamaipornaimaem/","2024-03-21","ไม่มีข้อมูล","admin","48"
"1331","ChIJM8eimbGLFzERrLxcs5zI57g","โอทีรีสอร์ท","30 ตำบล เกษตรวิสัย อำเภอ เกษตรวิสัย ร้อยเอ็ด 45150 ประเทศไทย","082 118 7191","15.6676528","103.5987011","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJb6T7lpS4sgZ1wmZwYQ6orFz5XaBd8d30mf3wxzJCTBisU6VxPBnWBjKXbnGBorm--auaDsN-_Kcz_feDuFEA-T6Fh8HnDDMza71V_zQMWomrsNPPMLPpUwNupesgkw_yiYsLi9wKUgeNRtT6qjNz7Sm3xbT4ulO6_47Zy9cI-DchQO&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=โอทีรีสอร์ท","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","48"
"1332","ChIJV8TTlfAnGDERPRtiuFDwCjI","sabaijai knockdown house","ตำบล ขี้เหล็ก อำเภอ ปทุมรัตน์ ร้อยเอ็ด 45190 ประเทศไทย","ไม่ทราบ","15.6177331","103.4761474","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaibrn4pNNhf0UepOqqmA3eBILI-JL9M1J-rtAwMI5c6YihFdC9HXX7L-FKHcOuAphm3CSHNGwRthdTyPR2-w10Kud5wnRpVDouBLsH8bw9O6OqSkxCPP2wsxSIksfMqNH-RqldSqtjB1xH2pk-sWpwYukDExU3sX_RRE_dBBEA6R9W&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=sabaijai knockdown house","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","48"
"1333","ChIJmfvqTRunIjERTJcTTrFP-Ig","Praiyanan Place Hotel","ตำบล แวงน่าง อำเภอเมืองมหาสารคาม มหาสารคาม 44000 ประเทศไทย","ไม่ทราบ","16.1541356","103.3007029","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZ8-tpIEc1oTs9ZxwT-PevvhI1KB2t0bz17XAOy68pfhm-a7TMrjFgU2gU9514Sl9M-d3V6RA7fxSJPyA-4C4iPqQTx6JF1ICNcDqMrkTuVV2in3gkRprhTaQ7r7LMoZejfZVWvuardEFxq8NqusSB-TRy5AtKTN4pHp-80cVckinHT&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Praiyanan Place Hotel","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","43"
"1334","ChIJq8zFigGjIjERVi7IXWK-tVE","เดอะ ออร์คิด รีสอร์ท แอนด์ รีแล็กซ์","ตำบล ขามเรียง อำเภอกันทรวิชัย มหาสารคาม 44150 ประเทศไทย","062 907 2005","16.2635312","103.2216815","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJahT-uQywPYbFKRyK_385bMjueG8tTT9L_C2TxNoDiBw3MDO3mmKu3eG6qEGbgvnmBaPpwG8wqOPVT6w0kFe85H-M5urlxQoxrmWQN2W0hy4aoHCcVlRHFIjjJVwatbMLeOChFwgkoILa3VVgKAk25EAB5lMrEAueT41gCbHmMhwxy0&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=เดอะ ออร์คิด รีสอร์ท แอนด์ รีแล็กซ์","http://www.the-orchid-resort.com/","2024-03-21","ไม่มีข้อมูล","admin","43"
"1335","ChIJ-ZZa2O_fFzEReLUQENsySYE","โรงแรมเซนเทล มหาสารคาม","421หมู่ 14 ถ. แจ้งสนิท ตำบล แวงน่าง เมือง มหาสารคาม 44000 ประเทศไทย","080 414 4764","16.1597703","103.3561753","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJY_hjbi9P1OKV6B5hDqnlNHptf5a0WRPV3CSv6VGXYCajXNLbQXfmabl2mbv-8ZpHcxhfcBnowW2X_83gwDay18aLBAOBt79UVAPntr98DppEAjdz9fCTO1NF5lIwd3zDDsOikQ4x1DMSvpvGE-4dZDxlRm8GXWjroyxKOwgw4LLHhf&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=โรงแรมเซนเทล มหาสารคาม","http://www.zentelhotel.com/","2024-03-21","ไม่มีข้อมูล","admin","43"
"1336","ChIJnfiINsigIjERR5uFFM7-lqE","บ้านชาญชลรีสอร์ท มหาสารคาม","185 หมู่ 6 บ้านหนองจิก ตำบล แก่งเลิงจาน อำเภอเมืองมหาสารคาม มหาสารคาม 44000 ประเทศไทย","094 929 6201","16.141643","103.257275","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJacoLCQI7EjM5EN36QxhC8Jq4a1fj6J4dxGv2bUNhuTrUVuCbqUIEc5LpvoW3sMmVpETvbf0kN5ypt8Oxusj-1ewdrRcSKJE0Iaz-yx5cQaYqF8TFQr4wxxVFKwU8_MU_8ZrQh9wtZ2eYjBMdyZX-DGfMltqsEr3CW6VfaYAGl0d51G&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=บ้านชาญชลรีสอร์ท มหาสารคาม","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","43"
"1337","ChIJrxDlaNyVIjERhlBHLTQ6Fek","โรงแรมยายูเพลส","79 ตำบล เชียงยืน อำเภอเชียงยืน มหาสารคาม 44160 ประเทศไทย","081 422 7125","16.4086613","103.0929734","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZPnD09wrNljb7fQNzClMD-T5fy5eJLX4k_F-FsT1hf2e5Uf3RC0xPeuNLUYwGFmgqNV-ahcCZuTzBioFeohgiXLyf-_c11UFKnAnfmu12d6trAzCkvDtEy9nSqnMWsySWqyIaeGd3jZ261MttP-l6eg0W3I0X28gyj6813COGnf5yf&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=โรงแรมยายูเพลส","https://m.facebook.com/Yayuplacehotel/?locale2=th_TH","2024-03-21","ไม่มีข้อมูล","admin","43"
